col1,col2
1.9025737275255454,-0.12402950620999559
-0.09528882910215564,0.8866972801275
0.812058662657022,0.6545308081274928
2.0984532071787783,0.29738336878988303
0.33600849403481636,-0.2844944341420843
0.9296653782623425,0.33294573690919427
1.9380576441764321,0.15223648323132855
0.3273766267641313,-0.16297659580572987
0.14206386103842122,-0.007819113647907286
0.6084887418434592,0.8043053173770274
0.37593797501705906,0.7525638651660366
1.603608089008072,-0.17860924815009216
1.5891065881536879,-0.4255973930358917
0.8896749829040451,0.47972882351974255
0.7629424300843368,0.7471205312742836
1.1250552912398384,-0.5266670122235457
-0.2171443891690507,0.9562493448661094
1.2322596009308755,-0.45929743155500097
0.7482157016441473,-0.5196143314453068
1.7682843648246673,-0.08218168491104381
-0.9332490907614718,0.46086885007992356
1.8803343499128358,-0.2177521594975197
1.726721734181437,-0.13839299085289986
1.2598027321056404,-0.4540219915424638
-0.7101629936607193,0.6006510074311792
0.9823716100642333,0.15523391167894912
0.6707509668949023,-0.4825996496610877
1.8151274126274868,-0.03272729554318058
1.1955478235082535,-0.5384248662707688
0.3869091172227409,0.8342777636748562
0.11846580710888747,0.9099212834888877
2.07161070856682,0.2250703431510416
0.17390000885083934,0.9715905170798123
-0.7421078373952624,0.666409331583684
0.869165307535487,-0.48355701107208215
-0.07174676098297203,0.4058673036766838
0.08661400257573629,1.0061674187151255
-0.7257027754062719,0.3839577618868882
1.917026694803249,0.10481413297053582
-0.9639066084688647,0.2561073962894976
1.8916065002547797,0.41630273394543704
-0.9944968240536458,0.2984418357477626
2.0708493147137728,0.344292824687517
1.0512729341918363,0.1433051986765369
0.07607153914800317,0.48903613859886974
0.6516152044674081,0.7936429839082624
-0.6759284616043346,0.7222709718967009
0.5655189125895186,0.7958131091924213
-0.07359135447395215,0.4507593337788108
2.0348193749614505,0.5155793755677581
-0.007624589556858338,0.19394894203255408
1.4986097237849405,-0.4379684221126045
-0.7890820040070305,0.519441612400779
0.8902328381390687,0.31066343711614275
-1.0200694895993543,0.16847540282625545
-0.6476403730812846,0.8863522034191174
0.45898364069761277,1.0034982305575373
-0.3551561925218203,0.8931154475999492
1.019709757771346,-0.4367301109328523
2.0393380354086625,0.13193728615759892
-0.5719896400425677,0.9568117058210086
0.5995356369576245,0.9003855609186878
0.8267865375710259,0.7210861735944296
0.025325564461544117,0.08647637458599237
0.03068927922826354,0.05783446294746111
1.9009757177150612,-0.038819398021428586
-0.9927311350254686,0.06179186521671448
-0.8981760493003899,0.21808272320501979
1.5741556413068316,-0.19081244804931666
0.7594090737749857,-0.5682767931494299
-0.14797522835287025,1.0571795278441747
-0.027243248754697146,1.0738580136248368
-0.04361229125768593,0.9710661492594398
0.9032535950857477,0.20052070566178082
-1.0730757441281262,-0.18075015852657683
-0.8986276833889146,0.5557938008839655
1.4906851290423138,-0.19990280133029387
-1.0504285999979932,0.20125495463062487
0.9157388873864694,0.42656819064096646
0.10736320279330352,-0.2758577465001957
0.9135549674443324,0.09743467668335022
0.1732624714932824,1.0129764542138204
0.07881611756702427,0.04244189129389027
1.136902167135972,-0.496160162342135
0.09752840971592586,0.16090050771341013
-0.29070731325537336,0.8350907810568494
-0.8604701568291171,0.46381281908641236
0.09050745445230163,0.17354803391736845
0.12262678384875557,-0.003069443044410862
-0.8627602543580499,0.25513878092919356
1.3376081170940417,-0.43130558258807605
2.07644375348783,0.3847678578368754
0.4463465480481516,-0.3567504723980015
-0.8181754795750482,0.762509986566458
1.0210576021747138,0.2896237947826533
1.2455397573199063,-0.4187467831843154
0.36903311877664796,-0.14548757208992538
1.0766620862623275,0.4797703411170615
1.3649962664298085,-0.37063101336883153
-0.8668348905512784,0.40388353939998933
0.990497412764962,0.4495953579501628
0.03520620207615387,0.9867494842952547
0.7576315376744538,0.493505463996995
0.5066772158241095,0.8751390565308887
-0.5369225413644614,1.04863394497867
1.3804034735627637,-0.568425824414999
1.9584588533499514,-0.07569235011014108
-0.5318398431610275,0.8913564527135718
0.5708518207414519,0.7000206101632447
-0.06011001250585153,0.9163114432235284
-1.1166275273950614,0.1336475803611808
0.28963539002623484,1.0038823999222632
-0.019936183952980323,0.2843306053548529
0.5036361484124137,-0.33813441792751114
0.017580380422022153,0.9070427839335755
0.2955042673529661,0.9056402695575768
0.8044364589420362,0.7638000955831121
-1.0440569199962302,0.1454046566688823
0.6607022117992837,-0.4019324726982595
0.9517291180317,0.481078632093847
0.042943001443854864,0.23746959390441208
2.0437060028872214,0.3876824854044139
-0.9631172652177576,0.24135037530798423
-0.8405469608573659,0.32375458792226
0.3611466155341713,0.8653027964539111
0.7694030350075546,0.6683972189893075
-1.020807921472571,0.34008801942122224
